Target ID,Algorithm,Dataset size,Metric,Value,trial,Approach
268,SVR,344,MAE,0.1016059733467849,9,Unbalanced
268,SVR,344,MSE,0.013508023137044346,9,Unbalanced
268,SVR,344,R2,0.9905494944574796,9,Unbalanced
268,SVR,344,RMSE,0.11622402134259659,9,Unbalanced
268,SVR,344,r,0.9963934364104904,9,Unbalanced
268,RFR,344,MAE,0.2352668353848534,9,Unbalanced
268,RFR,344,MSE,0.09492161342887032,9,Unbalanced
268,RFR,344,R2,0.9335907834393304,9,Unbalanced
268,RFR,344,RMSE,0.30809351409737645,9,Unbalanced
268,RFR,344,r,0.979768531267122,9,Unbalanced
268,MR,344,MAE,0.9649465104520407,9,Unbalanced
268,MR,344,MSE,1.4294844827151818,9,Unbalanced
268,MR,344,R2,-9.830378500641501e-05,9,Unbalanced
268,MR,344,RMSE,1.1956105062750084,9,Unbalanced
280,1-NN,384,MAE,0.00019568038605699092,0,Unbalanced
280,1-NN,384,MSE,1.4703672379166597e-05,0,Unbalanced
280,1-NN,384,R2,0.9999918383185962,0,Unbalanced
280,1-NN,384,RMSE,0.003834536788083614,0,Unbalanced
280,1-NN,384,r,0.9999959361628818,0,Unbalanced
280,kNN,384,MAE,0.43911507706124714,0,Unbalanced
280,kNN,384,MSE,0.338450986787036,0,Unbalanced
280,kNN,384,R2,0.8121333872429823,0,Unbalanced
280,kNN,384,RMSE,0.5817654052855291,0,Unbalanced
280,kNN,384,r,0.9019121129458589,0,Unbalanced
280,SVR,384,MAE,0.09899888677066737,0,Unbalanced
280,SVR,384,MSE,0.015245546805077115,0,Unbalanced
280,SVR,384,R2,0.9915375361582248,0,Unbalanced
280,SVR,384,RMSE,0.1234728585766002,0,Unbalanced
280,SVR,384,r,0.9963993588933425,0,Unbalanced
280,RFR,384,MAE,0.22973789606194486,0,Unbalanced
280,RFR,384,MSE,0.09551737031303546,0,Unbalanced
280,RFR,384,R2,0.9469804328522791,0,Unbalanced
280,RFR,384,RMSE,0.3090588460358892,0,Unbalanced
280,RFR,384,r,0.9807593429163618,0,Unbalanced
280,MR,384,MAE,1.1230140196104303,0,Unbalanced
280,MR,384,MSE,1.802124378414437,0,Unbalanced
280,MR,384,R2,-0.00031914799113330616,0,Unbalanced
280,MR,384,RMSE,1.3424322621325953,0,Unbalanced
280,1-NN,384,MAE,0.0017220036255312446,1,Unbalanced
280,1-NN,384,MSE,0.0009677415847683135,1,Unbalanced
280,1-NN,384,R2,0.9994898715781232,1,Unbalanced
280,1-NN,384,RMSE,0.031108545204948327,1,Unbalanced
280,1-NN,384,r,0.9997462447687618,1,Unbalanced
280,kNN,384,MAE,0.42267304890072177,1,Unbalanced
280,kNN,384,MSE,0.3360072129108291,1,Unbalanced
280,kNN,384,R2,0.8228795455736719,1,Unbalanced
280,kNN,384,RMSE,0.5796612915408696,1,Unbalanced
280,kNN,384,r,0.9078527103395808,1,Unbalanced
280,SVR,384,MAE,0.09519043598499925,1,Unbalanced
280,SVR,384,MSE,0.00987924110011225,1,Unbalanced
280,SVR,384,R2,0.9947923270519091,1,Unbalanced
280,SVR,384,RMSE,0.0993943715715948,1,Unbalanced
280,SVR,384,r,0.9978955118058594,1,Unbalanced
280,RFR,384,MAE,0.23513578281084768,1,Unbalanced
280,RFR,384,MSE,0.09540793761281953,1,Unbalanced
280,RFR,384,R2,0.9497073377697223,1,Unbalanced
280,RFR,384,RMSE,0.3088817534475281,1,Unbalanced
280,RFR,384,r,0.9817561584263317,1,Unbalanced
280,MR,384,MAE,1.1568758967320496,1,Unbalanced
280,MR,384,MSE,1.9029591901030785,1,Unbalanced
280,MR,384,R2,-0.0031123843620075586,1,Unbalanced
280,MR,384,RMSE,1.379477868652875,1,Unbalanced
280,1-NN,384,MAE,0.0015812490390113888,2,Unbalanced
280,1-NN,384,MSE,0.0009601338329757853,2,Unbalanced
280,1-NN,384,R2,0.9995039263092607,2,Unbalanced
280,1-NN,384,RMSE,0.030986026414753235,2,Unbalanced
280,1-NN,384,r,0.9997527302960179,2,Unbalanced
280,kNN,384,MAE,0.4326279600999292,2,Unbalanced
280,kNN,384,MSE,0.34965772920284843,2,Unbalanced
280,kNN,384,R2,0.8193418518711989,2,Unbalanced
280,kNN,384,RMSE,0.5913186359340017,2,Unbalanced
280,kNN,384,r,0.9055859633250862,2,Unbalanced
280,SVR,384,MAE,0.09774561054484972,2,Unbalanced
280,SVR,384,MSE,0.011303094922948348,2,Unbalanced
280,SVR,384,R2,0.9941600141327942,2,Unbalanced
280,SVR,384,RMSE,0.10631601442373743,2,Unbalanced
280,SVR,384,r,0.9976039650461666,2,Unbalanced
280,RFR,384,MAE,0.2323484830196998,2,Unbalanced
280,RFR,384,MSE,0.09042141479254522,2,Unbalanced
280,RFR,384,R2,0.9532818411168863,2,Unbalanced
280,RFR,384,RMSE,0.3007015377289335,2,Unbalanced
280,RFR,384,r,0.9836669185154776,2,Unbalanced
280,MR,384,MAE,1.1613492088551003,2,Unbalanced
280,MR,384,MSE,1.9448238765370423,2,Unbalanced
280,MR,384,R2,-0.004834873156855046,2,Unbalanced
280,MR,384,RMSE,1.394569423347953,2,Unbalanced
280,1-NN,384,MAE,0.0001407545865198557,3,Unbalanced
280,1-NN,384,MSE,7.6077517925282104e-06,3,Unbalanced
280,1-NN,384,R2,0.9999959114192185,3,Unbalanced
280,1-NN,384,RMSE,0.0027582153274405916,3,Unbalanced
280,1-NN,384,r,0.9999979623659806,3,Unbalanced
280,kNN,384,MAE,0.4370585841315204,3,Unbalanced
280,kNN,384,MSE,0.3550941779846002,3,Unbalanced
280,kNN,384,R2,0.8091642220568421,3,Unbalanced
280,kNN,384,RMSE,0.595897791558754,3,Unbalanced
280,kNN,384,r,0.9003938302395503,3,Unbalanced
280,SVR,384,MAE,0.0947745662274566,3,Unbalanced
280,SVR,384,MSE,0.009285560676643503,3,Unbalanced
280,SVR,384,R2,0.9950097261368152,3,Unbalanced
280,SVR,384,RMSE,0.09636161412431563,3,Unbalanced
280,SVR,384,r,0.9980594076278764,3,Unbalanced
280,RFR,384,MAE,0.23428397081993257,3,Unbalanced
280,RFR,384,MSE,0.09391959788333955,3,Unbalanced
280,RFR,384,R2,0.9495254480715453,3,Unbalanced
280,RFR,384,RMSE,0.30646304489014586,3,Unbalanced
280,RFR,384,r,0.9826536032702218,3,Unbalanced
280,MR,384,MAE,1.1489052684402585,3,Unbalanced
280,MR,384,MSE,1.861191654635556,3,Unbalanced
280,MR,384,R2,-0.0002472001359963283,3,Unbalanced
280,MR,384,RMSE,1.3642549815322487,3,Unbalanced
280,1-NN,384,MAE,0.0016786779739932968,4,Unbalanced
280,1-NN,384,MSE,0.001082096540302172,4,Unbalanced
280,1-NN,384,R2,0.9993728569653337,4,Unbalanced
280,1-NN,384,RMSE,0.032895235829861015,4,Unbalanced
280,1-NN,384,r,0.9996877353912095,4,Unbalanced
280,kNN,384,MAE,0.4291890158496727,4,Unbalanced
280,kNN,384,MSE,0.33668954786144817,4,Unbalanced
280,kNN,384,R2,0.8048672212487741,4,Unbalanced
280,kNN,384,RMSE,0.5802495565370543,4,Unbalanced
280,kNN,384,r,0.8975285291843015,4,Unbalanced
280,SVR,384,MAE,0.10175333980711805,4,Unbalanced
280,SVR,384,MSE,0.014036425077367664,4,Unbalanced
280,SVR,384,R2,0.9918650084433056,4,Unbalanced
280,SVR,384,RMSE,0.11847541971804812,4,Unbalanced
280,SVR,384,r,0.9965896483743687,4,Unbalanced
280,RFR,384,MAE,0.24377200061323076,4,Unbalanced
280,RFR,384,MSE,0.10116207803299963,4,Unbalanced
280,RFR,384,R2,0.9413702102835968,4,Unbalanced
280,RFR,384,RMSE,0.3180598654860428,4,Unbalanced
280,RFR,384,r,0.9786697665177206,4,Unbalanced
280,MR,384,MAE,1.087240032158719,4,Unbalanced
280,MR,384,MSE,1.7304519549613524,4,Unbalanced
280,MR,384,R2,-0.002905794408724738,4,Unbalanced
280,MR,384,RMSE,1.3154664400741483,4,Unbalanced
280,1-NN,384,MAE,0.0002822496964791689,5,Unbalanced
280,1-NN,384,MSE,3.0591318206431866e-05,5,Unbalanced
280,1-NN,384,R2,0.999983702226718,5,Unbalanced
280,1-NN,384,RMSE,0.005530941891435117,5,Unbalanced
280,1-NN,384,r,0.9999918800299615,5,Unbalanced
280,kNN,384,MAE,0.45211144981732376,5,Unbalanced
280,kNN,384,MSE,0.4089021279487528,5,Unbalanced
280,kNN,384,R2,0.7821540696315283,5,Unbalanced
280,kNN,384,RMSE,0.6394545550301075,5,Unbalanced
280,kNN,384,r,0.8853171061077911,5,Unbalanced
280,SVR,384,MAE,0.10063145708333403,5,Unbalanced
280,SVR,384,MSE,0.016890862204412837,5,Unbalanced
280,SVR,384,R2,0.991001255948203,5,Unbalanced
280,SVR,384,RMSE,0.1299648498803151,5,Unbalanced
280,SVR,384,r,0.9962609812263787,5,Unbalanced
280,RFR,384,MAE,0.30022974187218693,5,Unbalanced
280,RFR,384,MSE,0.1549930249379278,5,Unbalanced
280,RFR,384,R2,0.9174262068832807,5,Unbalanced
280,RFR,384,RMSE,0.3936915352632411,5,Unbalanced
280,RFR,384,r,0.966691039762773,5,Unbalanced
280,MR,384,MAE,1.1469483437696812,5,Unbalanced
280,MR,384,MSE,1.8781589819858837,5,Unbalanced
280,MR,384,R2,-0.0006044548193073762,5,Unbalanced
280,MR,384,RMSE,1.3704594054498236,5,Unbalanced
280,1-NN,384,MAE,0.0033627983516510093,6,Unbalanced
280,1-NN,384,MSE,0.001853918497365466,6,Unbalanced
280,1-NN,384,R2,0.9990444578294995,6,Unbalanced
280,1-NN,384,RMSE,0.043057153846549893,6,Unbalanced
280,1-NN,384,r,0.9995234836848579,6,Unbalanced
280,kNN,384,MAE,0.44832290515057877,6,Unbalanced
280,kNN,384,MSE,0.40728358554617095,6,Unbalanced
280,kNN,384,R2,0.7900788832437411,6,Unbalanced
280,kNN,384,RMSE,0.63818773534609,6,Unbalanced
280,kNN,384,r,0.8903550766137204,6,Unbalanced
280,SVR,384,MAE,0.09747731404688083,6,Unbalanced
280,SVR,384,MSE,0.011153436296296134,6,Unbalanced
280,SVR,384,R2,0.9942513229452925,6,Unbalanced
280,SVR,384,RMSE,0.10560983049080296,6,Unbalanced
280,SVR,384,r,0.9975383904455651,6,Unbalanced
280,RFR,384,MAE,0.2915519328383052,6,Unbalanced
280,RFR,384,MSE,0.14442791679917488,6,Unbalanced
280,RFR,384,R2,0.925559313801941,6,Unbalanced
280,RFR,384,RMSE,0.3800367308552884,6,Unbalanced
280,RFR,384,r,0.9716462654668516,6,Unbalanced
280,MR,384,MAE,1.1657213504425528,6,Unbalanced
280,MR,384,MSE,1.9406702401161315,6,Unbalanced
280,MR,384,R2,-0.0002555431113309137,6,Unbalanced
280,MR,384,RMSE,1.393079409120719,6,Unbalanced
280,1-NN,384,MAE,0.0017815493126396205,7,Unbalanced
280,1-NN,384,MSE,0.0008937846643896809,7,Unbalanced
280,1-NN,384,R2,0.9995160986962369,7,Unbalanced
280,1-NN,384,RMSE,0.02989623160851014,7,Unbalanced
280,1-NN,384,r,0.9997588822175745,7,Unbalanced
280,kNN,384,MAE,0.4164170737375891,7,Unbalanced
280,kNN,384,MSE,0.31127955555222686,7,Unbalanced
280,kNN,384,R2,0.8314710592295034,7,Unbalanced
280,kNN,384,RMSE,0.5579243278010262,7,Unbalanced
280,kNN,384,r,0.912355382859005,7,Unbalanced
280,SVR,384,MAE,0.09625545488058246,7,Unbalanced
280,SVR,384,MSE,0.01101222616760051,7,Unbalanced
280,SVR,384,R2,0.9940379032980228,7,Unbalanced
280,SVR,384,RMSE,0.10493915459732135,7,Unbalanced
280,SVR,384,r,0.9975546085790292,7,Unbalanced
280,RFR,384,MAE,0.22907541396790507,7,Unbalanced
280,RFR,384,MSE,0.09211781095549294,7,Unbalanced
280,RFR,384,R2,0.9501267692351824,7,Unbalanced
280,RFR,384,RMSE,0.3035091612381625,7,Unbalanced
280,RFR,384,r,0.9827936829734425,7,Unbalanced
280,MR,384,MAE,1.1290562212088657,7,Unbalanced
280,MR,384,MSE,1.8473581354607,7,Unbalanced
280,MR,384,R2,-0.00017268798983294253,7,Unbalanced
280,MR,384,RMSE,1.359175535190617,7,Unbalanced
280,1-NN,384,MAE,0.0002822496964791689,8,Unbalanced
280,1-NN,384,MSE,3.0591318206431866e-05,8,Unbalanced
280,1-NN,384,R2,0.99998333968842,8,Unbalanced
280,1-NN,384,RMSE,0.005530941891435117,8,Unbalanced
280,1-NN,384,r,0.9999917002521486,8,Unbalanced
280,kNN,384,MAE,0.42679172923259884,8,Unbalanced
280,kNN,384,MSE,0.3308952273649824,8,Unbalanced
280,kNN,384,R2,0.8197914339280042,8,Unbalanced
280,kNN,384,RMSE,0.575234932323292,8,Unbalanced
280,kNN,384,r,0.9076326621309012,8,Unbalanced
280,SVR,384,MAE,0.09664164543477272,8,Unbalanced
280,SVR,384,MSE,0.011523112402031332,8,Unbalanced
280,SVR,384,R2,0.9937244076344262,8,Unbalanced
280,SVR,384,RMSE,0.10734576098771359,8,Unbalanced
280,SVR,384,r,0.9974600408136859,8,Unbalanced
280,RFR,384,MAE,0.23234989719343935,8,Unbalanced
280,RFR,384,MSE,0.08884687614780003,8,Unbalanced
280,RFR,384,R2,0.9516131789567611,8,Unbalanced
280,RFR,384,RMSE,0.29807193116393904,8,Unbalanced
280,RFR,384,r,0.9824240294073364,8,Unbalanced
280,MR,384,MAE,1.1272415731646066,8,Unbalanced
280,MR,384,MSE,1.8363533583228062,8,Unbalanced
280,MR,384,R2,-9.482802189153539e-05,8,Unbalanced
280,MR,384,RMSE,1.3551211600158881,8,Unbalanced
280,1-NN,384,MAE,0.0001407545865198557,9,Unbalanced
280,1-NN,384,MSE,7.6077517925282104e-06,9,Unbalanced
280,1-NN,384,R2,0.9999959257585112,9,Unbalanced
280,1-NN,384,RMSE,0.0027582153274405916,9,Unbalanced
280,1-NN,384,r,0.9999979694877503,9,Unbalanced
280,kNN,384,MAE,0.41108460134962416,9,Unbalanced
280,kNN,384,MSE,0.2995619370195179,9,Unbalanced
280,kNN,384,R2,0.8395731478165182,9,Unbalanced
280,kNN,384,RMSE,0.5473225164558077,9,Unbalanced
280,kNN,384,r,0.9171165409637115,9,Unbalanced
280,SVR,384,MAE,0.0939001685265452,9,Unbalanced
280,SVR,384,MSE,0.009183063261125012,9,Unbalanced
280,SVR,384,R2,0.9950821190868182,9,Unbalanced
280,SVR,384,RMSE,0.09582830094040597,9,Unbalanced
280,SVR,384,r,0.998095404170926,9,Unbalanced
280,RFR,384,MAE,0.22451518165454187,9,Unbalanced
280,RFR,384,MSE,0.08889362090418246,9,Unbalanced
280,RFR,384,R2,0.9523940727492339,9,Unbalanced
280,RFR,384,RMSE,0.2981503327252587,9,Unbalanced
280,RFR,384,r,0.9834810424844236,9,Unbalanced
280,MR,384,MAE,1.1443313269268323,9,Unbalanced
280,MR,384,MSE,1.8714555668239565,9,Unbalanced
280,MR,384,R2,-0.002235893431479452,9,Unbalanced
280,MR,384,RMSE,1.3680115375332025,9,Unbalanced
203,1-NN,721,MAE,0.0023845504690004557,0,Unbalanced
203,1-NN,721,MSE,0.0012047718479646417,0,Unbalanced
203,1-NN,721,R2,0.9992635578871899,0,Unbalanced
203,1-NN,721,RMSE,0.034709823508117146,0,Unbalanced
203,1-NN,721,r,0.9996317873356861,0,Unbalanced
203,kNN,721,MAE,0.3851575318947693,0,Unbalanced
203,kNN,721,MSE,0.2961814702696664,0,Unbalanced
203,kNN,721,R2,0.8189528514389796,0,Unbalanced
203,kNN,721,RMSE,0.5442255692905896,0,Unbalanced
203,kNN,721,r,0.9071556269104547,0,Unbalanced
203,SVR,721,MAE,0.0965970922095617,0,Unbalanced
203,SVR,721,MSE,0.01015219363920063,0,Unbalanced
203,SVR,721,R2,0.9937942582689487,0,Unbalanced
203,SVR,721,RMSE,0.10075809465844732,0,Unbalanced
203,SVR,721,r,0.9975123450129868,0,Unbalanced
203,RFR,721,MAE,0.21579793633170657,0,Unbalanced
203,RFR,721,MSE,0.07688546241413499,0,Unbalanced
203,RFR,721,R2,0.9530021451942928,0,Unbalanced
203,RFR,721,RMSE,0.2772822793005983,0,Unbalanced
203,RFR,721,r,0.9837081796343018,0,Unbalanced
203,MR,721,MAE,1.0855059369072872,0,Unbalanced
203,MR,721,MSE,1.6360988248432848,0,Unbalanced
203,MR,721,R2,-9.97926447590114e-05,0,Unbalanced
203,MR,721,RMSE,1.2791007876016982,0,Unbalanced
203,1-NN,721,MAE,0.002682898760795123,1,Unbalanced
203,1-NN,721,MSE,0.0013506490877856576,1,Unbalanced
203,1-NN,721,R2,0.9991548347915143,1,Unbalanced
203,1-NN,721,RMSE,0.03675117804622945,1,Unbalanced
203,1-NN,721,r,0.9995774282840694,1,Unbalanced
203,kNN,721,MAE,0.4028307856336322,1,Unbalanced
203,kNN,721,MSE,0.3133543879984671,1,Unbalanced
203,kNN,721,R2,0.8039192940212171,1,Unbalanced
203,kNN,721,RMSE,0.5597806606149118,1,Unbalanced
203,kNN,721,r,0.8978760758087083,1,Unbalanced
203,SVR,721,MAE,0.09799098145016825,1,Unbalanced
203,SVR,721,MSE,0.014233595079478266,1,Unbalanced
203,SVR,721,R2,0.9910933643226535,1,Unbalanced
203,SVR,721,RMSE,0.11930463142509709,1,Unbalanced
203,SVR,721,r,0.9962881551795257,1,Unbalanced
203,RFR,721,MAE,0.22140876739784485,1,Unbalanced
203,RFR,721,MSE,0.08256851428245669,1,Unbalanced
203,RFR,721,R2,0.9483329635958296,1,Unbalanced
203,RFR,721,RMSE,0.2873473756317546,1,Unbalanced
203,RFR,721,r,0.981866965707525,1,Unbalanced
203,MR,721,MAE,1.0692770718881845,1,Unbalanced
203,MR,721,MSE,1.5982337604511136,1,Unbalanced
203,MR,721,R2,-9.068349128193987e-05,1,Unbalanced
203,MR,721,RMSE,1.2642127038007147,1,Unbalanced
203,1-NN,721,MAE,0.002076657685976386,2,Unbalanced
203,1-NN,721,MSE,0.0009386282898647368,2,Unbalanced
203,1-NN,721,R2,0.9994351629599297,2,Unbalanced
203,1-NN,721,RMSE,0.030637041140827173,2,Unbalanced
203,1-NN,721,r,0.9997193116491082,2,Unbalanced
203,kNN,721,MAE,0.38408707664259756,2,Unbalanced
203,kNN,721,MSE,0.2896401999471475,2,Unbalanced
203,kNN,721,R2,0.8257036198566977,2,Unbalanced
203,kNN,721,RMSE,0.5381823110686076,2,Unbalanced
203,kNN,721,r,0.9099312493465591,2,Unbalanced
203,SVR,721,MAE,0.09342824403726804,2,Unbalanced
203,SVR,721,MSE,0.009450595050245513,2,Unbalanced
203,SVR,721,R2,0.9943129285653076,2,Unbalanced
203,SVR,721,RMSE,0.09721417103614839,2,Unbalanced
203,SVR,721,r,0.9975889499658083,2,Unbalanced
203,RFR,721,MAE,0.20146034851647016,2,Unbalanced
203,RFR,721,MSE,0.07043728164685271,2,Unbalanced
203,RFR,721,R2,0.9576130550233671,2,Unbalanced
203,RFR,721,RMSE,0.265400229176338,2,Unbalanced
203,RFR,721,r,0.9850830876538625,2,Unbalanced
203,MR,721,MAE,1.0903603990279473,2,Unbalanced
203,MR,721,MSE,1.6673570785991705,2,Unbalanced
203,MR,721,R2,-0.0033631493804284762,2,Unbalanced
203,MR,721,RMSE,1.2912618164412555,2,Unbalanced
203,1-NN,721,MAE,0.0015705639845597337,3,Unbalanced
203,1-NN,721,MSE,0.0009128814261264161,3,Unbalanced
203,1-NN,721,R2,0.999433212489077,3,Unbalanced
203,1-NN,721,RMSE,0.030213927684536748,3,Unbalanced
203,1-NN,721,r,0.99971786549125,3,Unbalanced
203,kNN,721,MAE,0.3869513754629478,3,Unbalanced
203,kNN,721,MSE,0.3036942168054807,3,Unbalanced
203,kNN,721,R2,0.8114431027967433,3,Unbalanced
203,kNN,721,RMSE,0.5510845822607277,3,Unbalanced
203,kNN,721,r,0.9023846827558529,3,Unbalanced
203,SVR,721,MAE,0.09456215765066289,3,Unbalanced
203,SVR,721,MSE,0.009910469601152402,3,Unbalanced
203,SVR,721,R2,0.9938468127003637,3,Unbalanced
203,SVR,721,RMSE,0.09955134153366493,3,Unbalanced
203,SVR,721,r,0.9975136796851906,3,Unbalanced
203,RFR,721,MAE,0.21269700720141554,3,Unbalanced
203,RFR,721,MSE,0.07797377097651943,3,Unbalanced
203,RFR,721,R2,0.9515878422933982,3,Unbalanced
203,RFR,721,RMSE,0.2792378394425072,3,Unbalanced
203,RFR,721,r,0.9832253259098608,3,Unbalanced
203,MR,721,MAE,1.0683059553467267,3,Unbalanced
203,MR,721,MSE,1.6108689091409387,3,Unbalanced
203,MR,721,R2,-0.00015221397304099327,3,Unbalanced
203,MR,721,RMSE,1.2692001060277842,3,Unbalanced
203,1-NN,721,MAE,0.002061913337775413,4,Unbalanced
203,1-NN,721,MSE,0.0007159572518626746,4,Unbalanced
203,1-NN,721,R2,0.9995818122598699,4,Unbalanced
203,1-NN,721,RMSE,0.02675737752214657,4,Unbalanced
203,1-NN,721,r,0.9997912070749153,4,Unbalanced
203,kNN,721,MAE,0.399216402198453,4,Unbalanced
203,kNN,721,MSE,0.3135256421581095,4,Unbalanced
203,kNN,721,R2,0.816870938277612,4,Unbalanced
203,kNN,721,RMSE,0.5599336051337779,4,Unbalanced
203,kNN,721,r,0.9051439350214467,4,Unbalanced
203,SVR,721,MAE,0.09712980549315435,4,Unbalanced
203,SVR,721,MSE,0.010700722537807099,4,Unbalanced
203,SVR,721,R2,0.9937497511699155,4,Unbalanced
203,SVR,721,RMSE,0.10344429678724244,4,Unbalanced
203,SVR,721,r,0.9973473990167104,4,Unbalanced
203,RFR,721,MAE,0.2145172337921662,4,Unbalanced
203,RFR,721,MSE,0.07926589702360379,4,Unbalanced
203,RFR,721,R2,0.9537011095851748,4,Unbalanced
203,RFR,721,RMSE,0.2815419986851052,4,Unbalanced
203,RFR,721,r,0.9835593484080654,4,Unbalanced
203,MR,721,MAE,1.1067873635515295,4,Unbalanced
203,MR,721,MSE,1.7170732322453715,4,Unbalanced
203,MR,721,R2,-0.0029355422582924007,4,Unbalanced
203,MR,721,RMSE,1.3103714100381507,4,Unbalanced
203,1-NN,721,MAE,0.0021593035824339674,5,Unbalanced
203,1-NN,721,MSE,0.0007419121851975744,5,Unbalanced
203,1-NN,721,R2,0.9995418902771216,5,Unbalanced
203,1-NN,721,RMSE,0.02723806500465065,5,Unbalanced
203,1-NN,721,r,0.9997709323199072,5,Unbalanced
203,kNN,721,MAE,0.3846979742671942,5,Unbalanced
203,kNN,721,MSE,0.29416322607476186,5,Unbalanced
203,kNN,721,R2,0.818362554670484,5,Unbalanced
203,kNN,721,RMSE,0.5423681646951284,5,Unbalanced
203,kNN,721,r,0.9050299546098953,5,Unbalanced
203,SVR,721,MAE,0.09377399757074636,5,Unbalanced
203,SVR,721,MSE,0.009381063896053142,5,Unbalanced
203,SVR,721,R2,0.9942074592283707,5,Unbalanced
203,SVR,721,RMSE,0.09685589241782423,5,Unbalanced
203,SVR,721,r,0.9976891599178781,5,Unbalanced
203,RFR,721,MAE,0.20604735826767492,5,Unbalanced
203,RFR,721,MSE,0.07304556782850354,5,Unbalanced
203,RFR,721,R2,0.9548964345065986,5,Unbalanced
203,RFR,721,RMSE,0.2702694356165779,5,Unbalanced
203,RFR,721,r,0.9841538144167652,5,Unbalanced
203,MR,721,MAE,1.079422225568145,5,Unbalanced
203,MR,721,MSE,1.6227873317247032,5,Unbalanced
203,MR,721,R2,-0.0020251313556904904,5,Unbalanced
203,MR,721,RMSE,1.2738867028604637,5,Unbalanced
203,1-NN,721,MAE,0.0005880307871543555,6,Unbalanced
203,1-NN,721,MSE,9.534253244434127e-05,6,Unbalanced
203,1-NN,721,R2,0.999941008450682,6,Unbalanced
203,1-NN,721,RMSE,0.009764350077928446,6,Unbalanced
203,1-NN,721,r,0.9999708431045267,6,Unbalanced
203,kNN,721,MAE,0.4223099571007539,6,Unbalanced
203,kNN,721,MSE,0.34157394729727386,6,Unbalanced
203,kNN,721,R2,0.788657004999359,6,Unbalanced
203,kNN,721,RMSE,0.5844432797947752,6,Unbalanced
203,kNN,721,r,0.8893422092306557,6,Unbalanced
203,SVR,721,MAE,0.09638329387695099,6,Unbalanced
203,SVR,721,MSE,0.01169251256478274,6,Unbalanced
203,SVR,721,R2,0.9927654592978277,6,Unbalanced
203,SVR,721,RMSE,0.10813192204332049,6,Unbalanced
203,SVR,721,r,0.9969422828894559,6,Unbalanced
203,RFR,721,MAE,0.22346347817763898,6,Unbalanced
203,RFR,721,MSE,0.08447743990056514,6,Unbalanced
203,RFR,721,R2,0.9477310395015757,6,Unbalanced
203,RFR,721,RMSE,0.29065002993387967,6,Unbalanced
203,RFR,721,r,0.9823158018943204,6,Unbalanced
203,MR,721,MAE,1.0804453497153155,6,Unbalanced
203,MR,721,MSE,1.6263282923503353,6,Unbalanced
203,MR,721,R2,-0.006262611300569709,6,Unbalanced
203,MR,721,RMSE,1.275275771098289,6,Unbalanced
203,1-NN,721,MAE,0.00351395199121236,7,Unbalanced
203,1-NN,721,MSE,0.0017745926568808247,7,Unbalanced
203,1-NN,721,R2,0.998920490402304,7,Unbalanced
203,1-NN,721,RMSE,0.042125914315072434,7,Unbalanced
203,1-NN,721,r,0.9994622353234912,7,Unbalanced
203,kNN,721,MAE,0.3777022436562578,7,Unbalanced
203,kNN,721,MSE,0.27180527810830624,7,Unbalanced
203,kNN,721,R2,0.8346570378928162,7,Unbalanced
203,kNN,721,RMSE,0.5213494779016339,7,Unbalanced
203,kNN,721,r,0.9161249515009476,7,Unbalanced
203,SVR,721,MAE,0.09774091630159039,7,Unbalanced
203,SVR,721,MSE,0.012447504759522393,7,Unbalanced
203,SVR,721,R2,0.9924280083076142,7,Unbalanced
203,SVR,721,RMSE,0.11156838602185833,7,Unbalanced
203,SVR,721,r,0.9967879304081195,7,Unbalanced
203,RFR,721,MAE,0.2064131523567733,7,Unbalanced
203,RFR,721,MSE,0.0720359861822045,7,Unbalanced
203,RFR,721,R2,0.9561794994689845,7,Unbalanced
203,RFR,721,RMSE,0.2683952052146321,7,Unbalanced
203,RFR,721,r,0.984635551023687,7,Unbalanced
203,MR,721,MAE,1.0842519099664172,7,Unbalanced
203,MR,721,MSE,1.6473377844960955,7,Unbalanced
203,MR,721,R2,-0.002098674372086995,7,Unbalanced
203,MR,721,RMSE,1.283486573555055,7,Unbalanced
203,1-NN,721,MAE,0.001493380694723995,8,Unbalanced
203,1-NN,721,MSE,0.0005106806128696049,8,Unbalanced
203,1-NN,721,R2,0.999691318832417,8,Unbalanced
203,1-NN,721,RMSE,0.022598243579305115,8,Unbalanced
203,1-NN,721,r,0.9998467016811395,8,Unbalanced
203,kNN,721,MAE,0.38758371389106494,8,Unbalanced
203,kNN,721,MSE,0.29380810575486216,8,Unbalanced
203,kNN,721,R2,0.8224075344859213,8,Unbalanced
203,kNN,721,RMSE,0.5420406864386309,8,Unbalanced
203,kNN,721,r,0.9077457607017358,8,Unbalanced
203,SVR,721,MAE,0.09709327839730172,8,Unbalanced
203,SVR,721,MSE,0.013193486759717581,8,Unbalanced
203,SVR,721,R2,0.992025189923315,8,Unbalanced
203,SVR,721,RMSE,0.11486290419329288,8,Unbalanced
203,SVR,721,r,0.9966077211744715,8,Unbalanced
203,RFR,721,MAE,0.21314594715509033,8,Unbalanced
203,RFR,721,MSE,0.07788050758786445,8,Unbalanced
203,RFR,721,R2,0.9529250858396786,8,Unbalanced
203,RFR,721,RMSE,0.27907079314730243,8,Unbalanced
203,RFR,721,r,0.9840496437015323,8,Unbalanced
203,MR,721,MAE,1.0907219785774624,8,Unbalanced
203,MR,721,MSE,1.657745463451734,8,Unbalanced
